ID,Set,District,Block,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,TransIrriCost_per_Acre,StandingWater,Ganaura,Ganaura_per_Acre,CropOrgFYM,CropOrgFYM_per_Acre,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalDAP_per_Acre,BasalUrea,BasalUrea_per_Acre,MineralFertAppMethod,1tdUrea,1tdUrea_per_Acre,1appDaysUrea,2tdUrea,2tdUrea_per_Acre,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Harv_hand_rent_per_Acre,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield,Yield_per_Acre,LandPrepMethod_TractorPlough,LandPrepMethod_FourWheelTracRotavator,LandPrepMethod_WetTillagePuddling,LandPrepMethod_BullockPlough,LandPrepMethod_Other,NursDetFactor_CalendarDate,NursDetFactor_PreMonsoonShowers,NursDetFactor_IrrigWaterAvailability,NursDetFactor_LabourAvailability,NursDetFactor_SeedAvailability,TransDetFactor_LabourAvailability,TransDetFactor_CalendarDate,TransDetFactor_RainArrival,TransDetFactor_IrrigWaterAvailability,TransDetFactor_SeedlingAge,CropbasalFerts_Urea,CropbasalFerts_DAP,CropbasalFerts_Other,CropbasalFerts_NPK,CropbasalFerts_MoP,CropbasalFerts_NPKS,CropbasalFerts_SSP,CropbasalFerts_None,FirstTopDressFert_Urea,FirstTopDressFert_DAP,FirstTopDressFert_NPK,FirstTopDressFert_NPKS,FirstTopDressFert_SSP,FirstTopDressFert_Other,OrgFertilizers_Ganaura,OrgFertilizers_FYM,OrgFertilizers_VermiCompost,OrgFertilizers_Pranamrit,OrgFertilizers_Ghanajeevamrit,OrgFertilizers_Jeevamrit,OrgFertilizers_PoultryManure,Nb_of_NaN,k2label,k3label,k4label,k5label
ID_ROEAK1IU05FX,train,Jamui,Jamui,2022-07-01,3,Manual_PuddledRandom,2022-07-08,2022-08-25,3.0,4.0,Boring,Electric,300.0,1319.9999999999998,2.0,4.0,17.599999999999998,0.0,,Broadcasting,2,15.0,66.0,15.0,66.0,Broadcasting,10.0,43.99999999999999,5.0,0.0,,,Broadcasting,hand,2022-11-17,250.0,1100.0,2023-01-19,machine,26,10,plowed_in_soil,0.2272727272727273,400.0,1759.9999999999998,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,A,B,B,C
ID_QV8OS19KF7PM,train,Jamui,Khaira,2022-07-25,4,Manual_PuddledRandom,2022-07-02,2022-07-28,4.0,1.0,Canal,,,,4.0,0.0,,0.0,,,3,3.0,21.999999999999996,0.0,,Broadcasting,6.0,43.99999999999999,25.0,4.0,29.333333333333325,68.0,Broadcasting,hand,2022-11-10,200.0,1466.6666666666663,2022-12-24,machine,26,10,plowed_in_soil,0.1363636363636364,300.0,2199.999999999999,True,False,False,False,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7,A,A,A,A
ID_X4024AVMS14D,train,Gaya,Gurua,2022-06-29,8,Manual_PuddledRandom,2022-06-25,2022-07-22,3.0,4.0,Canal,,,,4.0,0.0,,0.0,,,3,12.0,54.0,0.0,,Broadcasting,6.0,27.0,22.0,6.0,27.0,,Broadcasting,hand,2022-11-16,120.0,540.0,2022-12-22,hand,30,10,plowed_in_soil,0.2222222222222222,480.0,2160.0,True,True,False,False,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,A,A,A,A
ID_NCRC48NCTYR7,train,Gaya,Gurua,2022-07-15,7,Manual_PuddledRandom,2022-06-29,2022-07-24,2.0,3.0,Boring,Electric,120.0,540.0,2.0,1.0,4.5,0.0,,SoilApplied,3,6.0,27.0,0.0,,Broadcasting,6.0,27.0,22.0,3.0,13.5,45.0,Broadcasting,hand,2022-12-01,120.0,540.0,2023-01-08,machine,30,10,plowed_in_soil,0.2222222222222222,498.0,2241.0,True,True,False,False,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2,A,A,A,A
ID_4BALZ38U7YNQ,train,Gaya,Wazirganj,2022-07-02,5,Manual_PuddledRandom,2022-06-30,2022-07-29,2.0,12.0,Rainfed,,,,3.0,0.0,,0.0,,,2,15.0,27.0,15.0,27.0,Broadcasting,25.0,45.0,40.0,0.0,,,Broadcasting,hand,2022-11-18,100.0,180.0,2022-11-29,hand,25,10,plowed_in_soil,0.5555555555555556,1200.0,2160.0,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,A,A,A,B
ID_TZ4XHBMD85BH,train,Jamui,Khaira,2022-07-21,4,Manual_PuddledLine,2022-06-29,2022-07-27,1.0,2.0,Boring,Diesel,350.0,962.5,2.0,0.0,,2.0,5.500000000000001,SoilApplied,3,8.0,22.000000000000004,0.0,,Broadcasting,8.0,22.000000000000004,25.0,8.0,22.000000000000004,63.0,Broadcasting,hand,2022-12-08,500.0,1375.0000000000002,2022-12-24,hand,22,10,plowed_in_soil,0.3636363636363636,900.0,2475.0000000000005,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_H200IBZMESIA,train,Jamui,Khaira,2022-07-21,3,Manual_PuddledRandom,2022-06-27,2022-07-24,4.0,2.0,Boring,Electric,,,9.0,0.0,,0.0,,,1,10.0,36.66666666666667,15.0,55.00000000000001,Broadcasting,0.0,,,0.0,,,,hand,2022-11-15,100.0,366.6666666666667,2022-12-30,machine,25,10,plowed_in_soil,0.2727272727272727,500.0,1833.3333333333333,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,A,B,B,B
ID_YC1BQ7WBALQ7,train,Nalanda,Noorsarai,2022-07-18,4,Manual_PuddledRandom,2022-06-22,2022-07-21,3.0,12.0,Boring,Electric,400.0,640.0,2.0,0.0,,0.0,,,2,20.0,32.0,40.0,64.0,Broadcasting,40.0,64.0,28.0,0.0,,,Broadcasting,machine,2022-12-01,0.0,,2022-12-02,machine,25,40,plowed_in_soil,0.625,1000.0,1600.0,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6,A,B,B,B
ID_DN6SUBRDQ31M,train,Jamui,Khaira,2022-07-17,3,Manual_PuddledRandom,2022-06-28,2022-07-22,4.0,3.0,Canal,,,,8.0,0.0,,2.0,4.888888888888888,SoilApplied,1,13.0,31.77777777777777,18.0,44.0,Broadcasting,0.0,,,0.0,,,,hand,2022-11-18,100.0,244.44444444444443,2022-12-29,hand,25,10,plowed_in_soil,0.4090909090909091,700.0,1711.111111111111,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9,A,B,B,B
ID_SZDO7V317YY6,train,Jamui,Khaira,2022-07-27,4,Manual_PuddledRandom,2022-07-07,2022-08-02,5.0,2.0,Canal,,,,5.0,0.0,,0.0,,,3,6.0,33.00000000000001,0.0,,Broadcasting,6.0,33.00000000000001,25.0,4.0,22.000000000000004,55.0,Broadcasting,hand,2022-11-05,130.0,715.0000000000001,2022-11-25,machine,26,10,plowed_in_soil,0.1818181818181818,240.0,1320.0000000000002,True,False,False,False,False,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7,A,A,A,A
ID_6X8D5O16JB31,train,Jamui,Khaira,2022-07-26,3,Manual_PuddledRandom,2022-07-04,2022-07-28,5.0,2.0,Canal,,,,4.0,0.0,,1.0,4.4,SoilApplied,3,7.0,30.8,0.0,,Broadcasting,10.0,43.99999999999999,62.0,7.0,30.8,60.0,Broadcasting,hand,2022-11-04,130.0,572.0,2022-12-02,machine,25,10,plowed_in_soil,0.2272727272727273,400.0,1759.9999999999998,True,False,False,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5,A,A,A,A
ID_PLKNTPV7XIME,train,Gaya,Gurua,2022-07-25,7,Manual_PuddledRandom,2022-07-02,2022-07-30,2.0,2.0,Boring,Electric,80.0,540.0000000000001,2.0,1.0,6.750000000000002,0.0,,SoilApplied,2,6.0,40.50000000000001,0.0,,Broadcasting,4.0,27.000000000000007,45.0,0.0,,,Broadcasting,hand,2022-11-24,120.0,810.0000000000002,2022-12-30,machine,30,10,plowed_in_soil,0.1481481481481481,340.0,2295.0000000000005,True,True,False,False,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,A,A,A,A
ID_XK3578NP10XA,train,Nalanda,Rajgir,2022-07-12,5,Manual_PuddledRandom,2022-06-29,2022-07-14,2.0,5.0,Boring,Electric,150.0,480.0,5.0,1.0,3.2,0.0,,SoilApplied,2,15.0,48.0,10.0,32.0,Broadcasting,10.0,32.0,45.0,0.0,,,Broadcasting,hand,2022-11-09,900.0,2880.0,2022-11-24,machine,24,10,plowed_in_soil,0.3125,600.0,1920.0,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,A,A,A,B
ID_E4CUT635Y06H,train,Jamui,Jamui,2022-07-25,4,Manual_PuddledRandom,2022-06-19,2022-08-01,4.0,5.0,Boring,Electric,1000.0,2200.0000000000005,3.0,5.0,11.000000000000002,0.0,,Broadcasting,3,0.0,,0.0,,Broadcasting,2.0,4.4,30.0,1.0,2.2,60.0,Broadcasting,hand,2022-11-20,90.0,198.00000000000003,2023-02-02,hand,29,10,plowed_in_soil,0.4545454545454545,800.0,1760.0000000000002,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,3,B,C,C,D
ID_IFB3D6F794K7,train,Vaishali,Garoul,2022-07-05,6,Manual_PuddledRandom,2022-06-16,2022-07-08,6.0,1.0,Boring,Diesel,120.0,1320.0000000000002,3.0,0.0,,5.0,55.00000000000001,SoilApplied,2,4.0,44.00000000000001,0.0,,SoilApplied,4.0,44.00000000000001,30.0,0.0,,,Broadcasting,hand,2022-10-18,400.0,4400.000000000001,2022-10-30,hand,29,10,plowed_in_soil,0.0909090909090909,140.0,1540.0000000000002,True,False,False,False,False,True,True,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,A,A,A,A
ID_VI103PVTPRTC,train,Jamui,Jamui,2022-06-27,4,Manual_PuddledRandom,2022-07-08,2022-08-28,3.0,5.0,Boring,Electric,520.0,1906.6666666666667,1.0,4.0,14.666666666666668,0.0,,Broadcasting,2,22.0,80.66666666666667,22.0,80.66666666666667,Broadcasting,12.0,44.0,12.0,0.0,,,Broadcasting,hand,2022-11-23,300.0,1100.0,2023-01-19,machine,26,10,plowed_in_soil,0.2727272727272727,480.0,1760.0000000000002,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,A,B,B,C
ID_4C1I1HOSZTIO,train,Gaya,Wazirganj,2022-06-30,5,Manual_PuddledRandom,2022-07-01,2022-07-28,3.0,12.0,Rainfed,,,,2.0,0.0,,0.0,,,2,15.0,27.0,15.0,27.0,Broadcasting,15.0,27.0,45.0,0.0,,,Broadcasting,hand,2022-11-25,800.0,1440.0,2022-12-08,hand,22,10,plowed_in_soil,0.5555555555555556,1200.0,2160.0,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,A,A,A,B
ID_VW4CU9NM9K30,train,Jamui,Khaira,2022-07-26,4,Manual_PuddledRandom,2022-07-08,2022-08-05,3.0,,,,,,7.0,0.0,,0.0,,,3,6.0,33.00000000000001,0.0,,Broadcasting,8.0,44.00000000000001,30.0,6.0,33.00000000000001,62.0,Broadcasting,hand,2022-11-07,200.0,1100.0000000000002,2022-12-02,machine,25,10,plowed_in_soil,0.1818181818181818,340.0,1870.0,True,False,False,False,False,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9,A,A,A,A
ID_LJ421X2JTWOV,train,Nalanda,Noorsarai,2022-07-21,4,Manual_PuddledRandom,2022-06-23,2022-07-22,2.0,5.0,Boring,Electric,300.0,800.0,2.0,0.0,,0.0,,,2,12.0,32.0,24.0,64.0,Broadcasting,24.0,64.0,30.0,0.0,,,Broadcasting,machine,2022-11-18,0.0,,2022-12-02,machine,25,40,burned,0.375,600.0,1600.0,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6,A,A,A,B
ID_2HMCHJSZJUZN,train,Vaishali,Mahua,2022-07-14,5,Manual_PuddledRandom,2022-07-03,2022-08-12,2.0,1.0,Boring,Electric,150.0,3300.000000000004,3.0,0.0,,0.0,,,3,0.0,,0.0,,SoilApplied,2.0,44.00000000000005,42.0,2.0,44.00000000000005,75.0,Broadcasting,hand,2022-11-07,300.0,6600.000000000008,2022-11-16,hand,30,10,plowed_in_soil,0.0454545454545454,100.0,2200.0000000000027,True,True,True,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,A,A,A,A
ID_BLJYBOIT6Z3D,train,Vaishali,Chehrakala,2022-07-23,3,Manual_PuddledRandom,2022-07-27,2022-08-22,1.0,4.0,Boring,Electric,800.0,3519.9999999999995,2.0,2.0,8.799999999999999,2.0,8.799999999999999,SoilApplied,3,10.0,43.99999999999999,10.0,43.99999999999999,Broadcasting,10.0,43.99999999999999,15.0,10.0,43.99999999999999,30.0,Broadcasting,hand,2022-10-25,600.0,2639.9999999999995,2022-10-30,machine,28,10,plowed_in_soil,0.2272727272727273,300.0,1319.9999999999998,True,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0,A,A,A,A
ID_K35IJX5CZD6U,train,Jamui,Khaira,2022-07-26,4,Manual_PuddledLine,2022-07-05,2022-07-29,1.0,13.0,Boring,Diesel,380.0,643.0769230769231,3.0,0.0,,2.0,3.3846153846153846,SoilApplied,3,3.0,5.076923076923077,0.0,,Broadcasting,13.0,22.0,25.0,13.0,22.0,65.0,Broadcasting,hand,2022-12-01,900.0,1523.076923076923,2022-12-22,hand,22,10,plowed_in_soil,0.5909090909090909,1300.0,2200.0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_ULJI4I0STG4I,train,Jamui,Jamui,2022-07-23,4,Manual_PuddledRandom,2022-06-28,2022-07-24,8.0,4.0,Boring,Electric,400.0,2200.0000000000005,2.0,0.0,,0.0,,,2,8.0,44.00000000000001,8.0,44.00000000000001,Broadcasting,8.0,44.00000000000001,30.0,0.0,,,Broadcasting,hand,2022-11-08,400.0,2200.0000000000005,2023-01-25,machine,29,10,plowed_in_soil,0.1818181818181818,327.0,1798.5000000000002,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,A,B,B,B
ID_8VNFJE6U6XAA,train,Jamui,Jamui,2022-07-22,4,Manual_PuddledRandom,2022-06-28,2022-07-24,7.0,3.0,Boring,Electric,300.0,1650.0000000000002,2.0,0.0,,0.0,,,2,7.0,38.50000000000001,7.0,38.50000000000001,Broadcasting,7.0,38.50000000000001,30.0,0.0,,,Broadcasting,hand,2022-11-11,400.0,2200.0000000000005,2022-12-29,machine,27,10,plowed_in_soil,0.1818181818181818,324.0,1782.0000000000002,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,A,B,B,B
ID_Q21JUB2VJP8H,train,Vaishali,Mahua,2022-06-24,4,Manual_PuddledRandom,2022-06-01,2022-07-11,2.0,1.0,Boring,Electric,150.0,1650.0000000000002,2.0,0.0,,0.0,,,3,6.0,66.00000000000001,0.0,,Broadcasting,6.0,66.00000000000001,29.0,6.0,66.00000000000001,66.0,Broadcasting,hand,2022-11-03,400.0,4400.000000000001,2022-11-18,hand,30,10,plowed_in_soil,0.0909090909090909,140.0,1540.0000000000002,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,A,A,A,A
ID_3DY4IYEII22E,train,Gaya,Gurua,2022-07-20,7,Manual_PuddledLine,2022-07-03,2022-07-28,2.0,2.0,Boring,Electric,80.0,540.0000000000001,2.0,1.0,6.750000000000002,0.0,,Broadcasting,1,4.0,27.000000000000007,0.0,,Broadcasting,0.0,,,0.0,,,,hand,2022-11-26,60.0,405.0000000000001,2022-12-30,hand,30,10,plowed_in_soil,0.1481481481481481,320.0,2160.0000000000005,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,7,A,A,A,B
ID_5IA7BLLDO4B1,train,Vaishali,Mahua,2022-06-20,4,Manual_PuddledRandom,2022-07-23,2022-08-01,1.0,2.0,Boring,Electric,500.0,2200.0,2.0,0.0,,1.0,4.4,SoilApplied,3,10.0,43.99999999999999,10.0,43.99999999999999,Broadcasting,10.0,43.99999999999999,25.0,10.0,43.99999999999999,60.0,Broadcasting,hand,2022-11-01,200.0,879.9999999999999,2022-11-12,hand,30,10,plowed_in_soil,0.2272727272727273,400.0,1759.9999999999998,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,A,A,A,A
ID_QPUJ81CTVIQY,train,Gaya,Wazirganj,2022-07-05,5,Manual_PuddledRandom,2022-07-02,2022-07-30,4.0,12.0,Rainfed,,,,3.0,0.0,,0.0,,,2,15.0,27.0,15.0,27.0,Broadcasting,20.0,36.0,45.0,0.0,,,Broadcasting,hand,2022-11-20,1000.0,1800.0,2022-12-04,hand,20,10,plowed_in_soil,0.5555555555555556,1050.0,1890.0,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,A,A,A,B
ID_EC1TQWXRXTK8,train,Vaishali,Mahua,2022-06-24,4,Manual_PuddledRandom,2022-06-02,2022-07-11,2.0,1.0,Boring,Diesel,300.0,2199.999999999999,2.0,0.0,,2.0,14.666666666666664,SoilApplied,3,9.0,65.99999999999997,0.0,,Broadcasting,9.0,65.99999999999997,25.0,6.0,43.99999999999999,63.0,Broadcasting,hand,2022-11-03,600.0,4399.999999999998,2022-11-18,hand,30,10,plowed_in_soil,0.1363636363636364,240.0,1759.999999999999,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_Y04UYRXPTCVX,train,Nalanda,Rajgir,2022-07-14,6,Manual_PuddledRandom,2022-06-25,2022-07-17,2.0,5.0,Boring,Electric,120.0,426.6666666666667,4.0,3.0,10.666666666666666,0.0,,SoilApplied,2,9.0,32.0,0.0,,SoilApplied,18.0,64.0,18.0,0.0,,,Broadcasting,hand,2022-12-08,600.0,2133.333333333333,2023-01-28,machine,25,10,plowed_in_soil,0.28125,800.0,2844.4444444444443,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,4,A,A,A,A
ID_MGIBI3DN596R,train,Nalanda,Rajgir,2022-06-29,8,LineSowingAfterTillage,2022-06-23,2022-07-10,,5.0,Boring,Electric,100.0,320.0,3.0,0.0,,1.0,3.2,SoilApplied,2,15.0,48.0,5.0,16.0,Broadcasting,15.0,48.0,45.0,0.0,,,Broadcasting,hand,2022-11-28,900.0,2880.0,2022-12-08,machine,22,10,plowed_in_soil,0.3125,10.0,32.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,6,A,A,A,A
ID_3J1D2SQN0EHW,train,Jamui,Jamui,2022-08-08,4,Manual_PuddledRandom,2022-07-14,2022-08-12,12.0,6.0,Boring,Electric,600.0,2639.9999999999995,2.0,0.0,,0.0,,,1,12.0,52.8,12.0,52.8,Broadcasting,0.0,,,0.0,,,,hand,2022-11-15,500.0,2200.0,2023-01-20,machine,28,10,plowed_in_soil,0.2272727272727273,402.0,1768.8,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,A,B,B,B
ID_KJWE2B6H5R3I,train,Nalanda,Noorsarai,2022-07-10,5,Manual_PuddledRandom,2022-06-20,2022-07-11,2.0,4.0,Boring,Electric,200.0,640.0,2.0,0.0,,0.0,,,2,0.0,,20.0,64.0,Broadcasting,16.0,51.2,23.0,0.0,,,Broadcasting,machine,2022-11-13,0.0,,2022-11-13,machine,25,40,plowed_in_soil,0.3125,580.0,1856.0,True,True,False,False,False,True,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7,A,A,A,B
ID_7NUM86LPAY7N,train,Jamui,Khaira,2022-07-23,4,Manual_PuddledRandom,2022-07-02,2022-07-28,1.0,3.0,Canal,,,,8.0,0.0,,1.0,4.4,SoilApplied,3,10.0,43.99999999999999,0.0,,Broadcasting,5.0,22.0,25.0,7.0,30.8,60.0,Broadcasting,hand,2022-11-06,120.0,528.0,2022-12-01,machine,24,10,plowed_in_soil,0.2272727272727273,450.0,1980.0,True,False,False,False,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5,A,A,A,A
ID_6VAYTFTKGB40,train,Vaishali,Mahua,2022-06-24,4,Manual_PuddledRandom,2022-06-03,2022-07-11,2.0,3.0,Boring,Electric,600.0,2639.9999999999995,2.0,0.0,,2.0,8.799999999999999,SoilApplied,3,15.0,66.0,0.0,,Broadcasting,15.0,66.0,28.0,10.0,43.99999999999999,60.0,Broadcasting,hand,2022-11-04,1000.0,4400.0,2022-11-19,machine,30,10,plowed_in_soil,0.2272727272727273,400.0,1759.9999999999998,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_E65JBTFMU1NR,train,Jamui,Khaira,2022-07-25,4,Manual_PuddledRandom,2022-07-02,2022-08-05,2.0,3.0,Pond,Diesel,300.0,825.0000000000001,2.0,0.0,,2.0,5.500000000000001,SoilApplied,3,8.0,22.000000000000004,0.0,,Broadcasting,8.0,22.000000000000004,23.0,8.0,22.000000000000004,65.0,Broadcasting,hand,2022-12-02,700.0,1925.0,2022-12-16,hand,23,10,plowed_in_soil,0.3636363636363636,900.0,2475.0000000000005,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_78P5YRV8XS3S,train,Jamui,Jamui,2022-07-24,4,Manual_PuddledRandom,2022-06-28,2022-07-25,9.0,4.0,Boring,Electric,400.0,1759.9999999999998,2.0,0.0,,0.0,,,1,9.0,39.6,9.0,39.6,Broadcasting,0.0,,,0.0,,,,hand,2022-11-13,500.0,2200.0,2022-12-28,machine,25,10,plowed_in_soil,0.2272727272727273,400.0,1759.9999999999998,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,A,B,B,B
ID_GRREKUJLG8N5,train,Jamui,Jamui,2022-08-13,4,Manual_PuddledRandom,2022-07-11,2022-08-17,4.0,2.0,Boring,Electric,300.0,219.99999999999997,1.0,3.0,2.1999999999999997,0.0,,Broadcasting,2,10.0,7.333333333333331,0.0,,Broadcasting,0.0,,,0.0,,,Broadcasting,hand,2022-11-16,1500.0,1099.9999999999998,2023-01-25,machine,26,10,plowed_in_soil,1.363636363636364,2400.0,1759.9999999999995,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6,A,B,B,C
